entry_time,exit_time,side,entry_px,exit_px,points,pnl,qty,adds,hours,orisk,why
2020-09-18 00:00:00,2020-09-21 08:00:00,LONG,1952.9378043445097,1944.526941489103,-8.410862855406776,-345.38426656598523,20.11354434507921,1,31.0,1.336933511712209,stop
2020-09-23 03:00:00,2020-09-24 15:30:00,SHORT,1879.3082515284984,1870.8795105155916,8.428741012906812,499.84327478135026,12.142815472944553,4,35.5,2.760619654635403,stop
2020-09-25 10:00:00,2020-09-28 11:30:00,SHORT,1856.8963489636774,1865.9108634461738,-9.014514482496452,-225.24216365856628,12.255389775357115,1,24.5,1.4580616953515046,stop
2020-09-30 08:30:00,2020-09-30 12:30:00,SHORT,1883.471,1896.1528509956856,-12.681850995685636,-198.15704705554785,15.454636551479561,0,4.0,1.0,stop
2020-10-02 06:00:00,2020-10-05 03:30:00,LONG,1913.134,1895.36384831853,-17.770151681469997,-256.31625963048106,14.311227743295339,0,20.5,1.0,stop
2020-10-06 11:00:00,2020-10-06 15:30:00,LONG,1916.508,1905.9681230676715,-10.539876932328525,-289.4729756433392,27.10452353314016,0,4.5,1.0,stop
2020-10-09 02:30:00,2020-10-12 11:00:00,LONG,1919.8832556493833,1918.4587608946265,-1.424494754756779,-181.85628377750763,22.444538403310354,4,31.5,2.7667331872177283,stop
2020-10-14 13:30:00,2020-10-15 00:30:00,LONG,1912.556,1895.7390047177744,-16.816995282225662,-304.2421681365438,17.94198577477053,0,10.0,1.0,stop
2020-10-19 05:30:00,2020-10-19 14:00:00,LONG,1912.4848400056944,1904.9265224620149,-7.55831754367955,-592.7959941713126,25.513113953131967,2,8.5,2.4416418366769883,stop
2020-10-20 14:30:00,2020-10-22 02:00:00,LONG,1919.2968859606906,1914.5014648758192,-4.79542108487135,-403.99502617763363,16.187575414228803,4,33.5,2.0205427249614405,stop
2020-10-23 07:30:00,2020-10-23 14:00:00,LONG,1910.8993315473795,1902.9690073905426,-7.930324156836832,-447.53200027813443,27.60728575553895,1,6.5,1.7237065528571045,stop
2020-10-27 02:00:00,2020-10-27 08:00:00,LONG,1909.5140000000001,1901.2869388097904,-8.227061190209724,-221.7087969430164,26.49780991233066,0,6.0,1.0,stop
2020-10-28 09:00:00,2020-10-30 11:30:00,SHORT,1892.4639774906088,1878.8766695394581,13.587307951150706,1371.0229163553804,20.476310773475557,4,48.5,5.468038300983698,stop
2020-11-03 07:00:00,2020-11-03 09:30:00,SHORT,1888.87,1899.768103171842,-10.898103171842195,-221.78178613653688,20.092382059110868,0,2.5,1.0,stop
2020-11-03 23:00:00,2020-11-04 00:30:00,LONG,1914.452,1900.9106734723114,-13.541326527688625,-284.97387379306105,20.82940372896762,0,1.5,1.0,stop
2020-11-05 07:00:00,2020-11-09 11:30:00,LONG,1925.86994035248,1949.7981620469711,23.928221694491185,2189.8282542867123,18.454473268257253,4,50.5,3.6934340740288767,stop
2020-11-11 11:00:00,2020-11-12 13:30:00,SHORT,1866.4940273909106,1877.227138261846,-10.733110870935434,-476.31408760514273,14.539798268629616,2,25.5,3.6661570509836348,stop
2020-11-16 11:30:00,2020-11-16 13:30:00,SHORT,1869.4279999999999,1886.4466495671018,-17.018649567101875,-201.63444499428402,11.751183809993762,0,2.0,1.0,stop
2020-11-17 20:30:00,2020-11-18 14:30:00,SHORT,1873.8498687838055,1879.5251327840167,-5.6752640002112,-398.9138994996183,16.995992829860747,3,17.0,3.2632240755163475,stop
2020-11-19 05:30:00,2020-11-20 14:00:00,SHORT,1859.6946391734461,1871.6465435685006,-11.951904395054498,-411.3811665143757,16.96150778108476,1,31.5,1.780863790219299,stop
2020-11-23 10:30:00,2020-11-25 13:30:00,SHORT,1847.6332751700816,1815.9432074064352,31.69006776364631,3162.3694066835615,20.082317917242136,4,49.0,5.467651292485654,stop
2020-11-27 13:00:00,2020-12-01 03:00:00,SHORT,1779.707347268989,1785.4767449842536,-5.769397715264631,-519.0059611663016,17.400548494469593,4,33.0,4.5967005123715134,stop
2020-12-07 14:30:00,2020-12-09 04:00:00,LONG,1863.9133382963628,1858.5949023077035,-5.318435988659303,-257.3890576424362,15.584877870437923,2,36.5,2.3841419628559772,stop
2020-12-14 10:00:00,2020-12-14 13:30:00,SHORT,1820.677,1834.1800517829076,-13.503051782907733,-228.59484365050866,16.755403943925252,0,3.5,1.0,stop
2020-12-15 13:00:00,2020-12-16 13:00:00,LONG,1857.2182905873783,1852.383358383678,-4.8349322037004185,-434.8143149671446,21.62208744690289,3,23.0,2.3853852749585887,stop
2020-12-17 04:30:00,2020-12-21 09:30:00,LONG,1880.4004209814937,1889.1413349407692,8.740913959275531,965.1052145178497,22.58899783233569,4,51.0,3.9615027293769667,stop
2020-12-23 08:00:00,2020-12-23 12:00:00,LONG,1868.692,1859.111266415996,-9.580733584004065,-238.52010947196752,24.53725404679991,0,4.0,1.0,stop
2020-12-24 02:00:00,2020-12-24 14:00:00,LONG,1879.066,1869.6153791749355,-9.450620825064561,-263.0828822354925,27.43126717594129,0,12.0,1.0,stop
2020-12-30 14:30:00,2020-12-31 03:00:00,LONG,1893.7481079178624,1888.8800236150464,-4.868084302815987,-469.5889375141673,23.198355635181407,3,11.5,2.2593667650128166,stop
2020-12-31 20:30:00,2021-01-06 12:30:00,LONG,1912.3431341906312,1942.1387137375425,29.795579546911313,3583.0865370380184,24.21038806554203,4,61.0,4.185114570295577,stop
2021-01-07 06:30:00,2021-01-07 10:30:00,LONG,1926.728,1908.9194428973963,-17.8085571026038,-336.58782156463184,18.752918111495603,0,4.0,1.0,stop
2021-01-13 20:30:00,2021-01-14 14:00:00,SHORT,1842.2313205933992,1849.9989308105926,-7.767610217193351,-379.5868225956477,15.907032494927993,2,16.5,3.01314822269811,stop
2021-01-15 13:30:00,2021-01-18 02:00:00,SHORT,1825.5055996189312,1828.3671419172579,-2.86154229832664,-171.101913164471,14.006183972813718,3,11.5,3.740861700118921,stop
2021-01-22 11:00:00,2021-01-22 15:30:00,SHORT,1844.686261888611,1855.3879728446348,-10.701710956023817,-372.31863777367226,17.115405533851764,1,4.5,2.108808702527113,stop
2021-01-25 13:00:00,2021-01-25 15:00:00,LONG,1867.385,1852.6582382608574,-14.726761739142603,-336.3766313992752,22.626086117572687,0,2.0,1.0,stop
2021-01-26 10:30:00,2021-01-28 13:30:00,SHORT,1842.0981822714677,1847.6012722786907,-5.503090007222909,-438.26567301160406,19.23706202763076,3,49.0,2.8318388043906815,stop
2021-01-29 11:30:00,2021-01-29 17:30:00,LONG,1865.9854248088425,1850.4436080202436,-15.541816788598908,-566.0222854110652,18.00689964846005,1,6.0,2.008036154136202,stop
2021-02-02 07:00:00,2021-02-05 08:00:00,SHORT,1834.2380943298824,1806.788751303445,27.44934302643742,1942.6367884344954,14.256135744888386,4,70.0,3.34054332660799,stop
2021-02-10 07:00:00,2021-02-10 15:00:00,LONG,1849.807399193438,1837.4452072816864,-12.362191911751552,-730.9838933989921,29.152616413002942,1,8.0,2.519446068078198,stop
2021-02-11 16:30:00,2021-02-12 15:30:00,SHORT,1820.1111864818565,1824.8787799499453,-4.767593468088762,-415.18139257325254,16.72906515178886,4,22.0,2.394163094834584,stop
2021-02-15 07:30:00,2021-02-16 15:00:00,SHORT,1805.333442037279,1810.8104036049372,-5.476961567658236,-553.8708106901934,19.526690039567036,4,26.5,6.4969277908024425,stop
2021-02-17 13:00:00,2021-02-19 13:30:00,SHORT,1770.6616500948328,1779.5819693378016,-8.920319242968844,-353.55029715733104,12.940626044864542,2,46.5,2.1983679553721953,stop
2021-02-23 14:30:00,2021-02-24 21:30:00,SHORT,1794.987940384081,1805.75035360021,-10.762413216129062,-446.98253341352745,13.607917688008053,2,30.0,3.436693724148789,stop
2021-02-25 11:30:00,2021-03-01 03:00:00,SHORT,1771.0582547037397,1750.5948782618311,20.463376441908622,1236.6441732922906,12.203298012812093,4,37.5,3.338583722143423,stop
2021-03-01 17:00:00,2021-03-02 10:30:00,SHORT,1719.7712156889495,1730.79400346251,-11.022787773560594,-342.7219342840755,10.19145448786376,2,16.5,2.5873527350720784,stop
2021-03-03 08:00:00,2021-03-07 23:00:00,SHORT,1715.9335855394431,1708.6648493550465,7.26873618439663,608.248076159404,17.1997953918111,4,60.0,2.937203241635626,stop
2021-03-08 11:00:00,2021-03-09 07:30:00,SHORT,1685.34469359829,1695.6434962106975,-10.298802612407599,-308.52611312510834,14.728467040214149,1,19.5,2.0459346875248796,stop
2021-03-10 11:00:00,2021-03-10 13:30:00,SHORT,1708.701,1721.5391909238797,-12.838190923879665,-249.07081130721653,19.191489227433863,0,2.5,1.0,stop
2021-03-12 06:30:00,2021-03-12 16:30:00,SHORT,1706.4191116107684,1714.5900340454396,-8.170922434671184,-460.9210707061384,18.383334600339705,2,10.0,3.2755759898173227,stop
2021-03-17 18:30:00,2021-03-18 07:30:00,LONG,1752.8484238980718,1739.890207117932,-12.958216780139765,-468.9232158837511,17.85256513061078,1,12.0,1.606177559004098,stop
2021-03-26 11:00:00,2021-03-26 15:00:00,SHORT,1721.665,1733.6748599520138,-12.009859952013812,-244.40083127451913,20.115526618396142,0,4.0,1.0,stop
2021-03-29 06:30:00,2021-03-31 13:30:00,SHORT,1713.2052387108895,1690.1400133457332,23.065225365156266,2652.728734630191,23.199113151177475,4,53.0,4.411021039178464,stop
2021-04-05 15:00:00,2021-04-06 07:00:00,LONG,1735.429458204798,1728.2545899667775,-7.174868238020508,-512.5918021950165,23.210367984021165,2,15.0,1.658734516596882,stop
2021-04-08 05:30:00,2021-04-09 06:00:00,LONG,1749.2820895712157,1748.2812211625999,-1.0008684086158155,-174.77896523574518,36.6146288048782,3,23.5,3.944561390932006,stop
2021-04-12 11:00:00,2021-04-12 13:30:00,LONG,1743.9950000000001,1733.3872740059558,-10.607725994044358,-334.2082522281034,31.095717588380868,0,2.5,1.0,stop
2021-04-13 13:30:00,2021-04-14 13:00:00,LONG,1748.336,1738.6819834220182,-9.654016577981793,-191.41529877871375,19.544106062577015,0,22.5,1.0,stop
2021-04-15 05:00:00,2021-04-19 12:00:00,LONG,1748.801128840316,1777.1495165921594,28.348387751843347,5050.933355516355,35.882806105394266,4,53.0,4.4527404557563015,stop
2021-04-20 14:00:00,2021-04-22 09:00:00,LONG,1786.0752174086085,1788.0858597136164,2.0106423050078774,210.54110822719127,23.204695233452888,4,41.0,2.7704827065436186,stop
2021-04-23 01:30:00,2021-04-23 13:30:00,LONG,1791.2304910705443,1783.1779040182475,-8.052587052296758,-536.3436605169521,32.594225810544906,1,12.0,2.1982001984464437,stop
2021-04-27 12:00:00,2021-04-28 00:00:00,LONG,1785.13,1774.1724521645258,-10.957547835474315,-386.7562936850166,34.85060838834279,0,11.0,1.0,stop
2021-04-28 18:30:00,2021-04-29 06:30:00,LONG,1785.813547575246,1779.322877764827,-6.490669810419149,-526.1680827891388,26.266365568304856,2,11.0,2.187546146897211,stop
2021-05-03 06:30:00,2021-05-04 09:30:00,LONG,1787.041404350315,1783.4389875316667,-3.60241681864818,-553.6881329929113,36.4756435682657,3,26.0,4.54326740457841,stop
2021-05-05 19:30:00,2021-05-11 12:30:00,LONG,1796.6798802885523,1831.1389502175375,34.45906992898517,5184.0263129325085,30.26013911582997,4,85.0,4.658268268526408,stop
2021-05-12 12:30:00,2021-05-12 14:30:00,LONG,1840.1200000000001,1824.3126147911796,-15.807385208820506,-422.70023745996633,26.505927581543002,0,2.0,1.0,stop
2021-05-13 14:30:00,2021-05-17 13:00:00,LONG,1832.8852702908184,1844.1993497775265,11.314079486708124,1402.5602018726415,25.23026037994114,4,44.5,2.3379249158500595,stop
2021-05-19 13:30:00,2021-05-19 18:30:00,LONG,1889.28,1863.1870095176628,-26.0929904823372,-429.11918551190956,16.357997224938483,0,5.0,1.0,stop
2021-05-20 16:30:00,2021-05-21 13:30:00,LONG,1885.0332797130725,1875.8311259252807,-9.202153787791758,-487.09479524810644,25.972422244064166,1,20.0,1.7638581516434253,stop
2021-05-25 06:30:00,2021-05-26 17:30:00,LONG,1895.4667956183168,1898.4968209488864,3.030025330569515,463.2231310744109,32.6901193209394,4,34.0,2.657106493545278,stop
2021-05-28 13:30:00,2021-06-01 08:30:00,LONG,1906.7749563856203,1907.4262217419302,0.6512653563099775,59.365076107921546,26.07932946582543,4,37.0,1.7567724365589563,stop
2021-06-02 12:00:00,2021-06-03 05:30:00,LONG,1907.53,1901.770749866158,-5.759250133841988,-394.51830543846734,33.240788350713316,1,16.5,1.1199362787018008,stop
2021-06-07 17:00:00,2021-06-08 06:00:00,LONG,1899.9254632043135,1894.685861019252,-5.239602185061585,-634.3487295845716,38.967766306095285,2,12.0,2.1452796681744246,stop
2021-06-10 18:00:00,2021-06-11 09:00:00,LONG,1899.1896187557852,1893.6541831856641,-5.535435570121081,-452.8189238084982,26.37835449690136,2,14.0,1.2156482410813734,stop
2021-06-15 14:00:00,2021-06-16 17:30:00,SHORT,1856.411267006084,1863.0457365195082,-6.634469513424165,-288.4724296648098,21.181710931821943,1,26.5,2.1596553079188774,stop
2021-06-17 10:00:00,2021-06-18 07:30:00,SHORT,1787.8107902438899,1793.1198759935016,-5.309085749611768,-344.8532784938251,15.670630895744942,3,20.5,3.445143247007456,stop
2021-06-18 19:30:00,2021-06-21 08:00:00,SHORT,1761.845,1781.4476294094375,-19.60262940943744,-279.4823884535609,14.156290059315086,0,11.5,1.0,stop
2021-06-22 05:00:00,2021-06-23 13:30:00,SHORT,1779.1057525894923,1788.350149482119,-9.244396892626582,-477.5328910507008,25.34837933331534,1,31.5,2.0482512745584995,stop
2021-06-24 19:30:00,2021-06-25 07:00:00,SHORT,1773.875,1783.573244410899,-9.698244410898951,-248.15964840435348,25.223976762504353,0,10.5,1.0,stop
2021-06-28 01:00:00,2021-06-28 04:30:00,SHORT,1772.9990124116116,1781.8067748449498,-8.807762433338212,-532.1578637566769,29.6210585388327,1,3.5,2.40248024148474,stop
2021-06-29 04:00:00,2021-06-30 14:30:00,SHORT,1764.3877037201014,1765.06886698721,-0.681163267108559,-157.52251390026845,35.91634985343572,4,33.5,7.783597070195246,stop
2021-07-01 15:00:00,2021-07-02 08:00:00,SHORT,1768.896,1783.180276130867,-14.284276130867056,-263.0454521596715,18.236301757754802,0,16.0,1.0,stop
2021-07-06 07:30:00,2021-07-06 15:00:00,LONG,1809.7796602860521,1801.8954005811322,-7.884259704919941,-613.2387303567123,38.045599273984685,1,7.5,2.2269471847885227,stop
2021-07-08 07:30:00,2021-07-08 15:00:00,LONG,1810.393559501024,1800.3978302995552,-9.995729201468748,-568.7438134540787,27.959834648431443,1,7.5,2.077770970009411,stop
2021-07-09 15:00:00,2021-07-12 05:30:00,LONG,1809.595,1800.367221713291,-9.227778286709054,-228.22075401492606,24.36231377708034,0,13.5,1.0,stop
2021-07-13 00:00:00,2021-07-13 12:30:00,LONG,1812.1202040530195,1803.9510344921482,-8.169169560871296,-1014.0217391322429,40.45163609878551,2,12.5,2.647258445941679,stop
2021-07-14 06:00:00,2021-07-15 10:00:00,LONG,1822.1616379023765,1824.07274311668,1.9111052143034613,324.8652353057931,37.88283454525295,4,27.0,5.199082694076241,stop
